user,text,place,created_at
Nathan Kitenge,"I will take care of my body, and stay physically fit...","Ottawa, Ontario",Sat Mar 30 15:00:25 +0000 2019
Mulume,Je le dis depuis que cette histoire de corruption est sur la place publique. @kazadi_peter s?me d doutes. Pourquoi? https://t.co/z6ZMn88f0j,"Ottawa, Ontario",Sat Mar 30 15:00:28 +0000 2019
Joe Iconis,The most incredible interview with the most incredible person/producer. Thanks to @TheIntervalNY for this in-depth? https://t.co/SCBNF4PUPY,"New York, USA",Sat Mar 30 15:00:28 +0000 2019
Dave Gosson,@CFRAOttawa @DahliaKurtz Yes I think @JustinTrudeau should resign. He is a weasel.,"Ottawa, Ontario",Sat Mar 30 15:00:41 +0000 2019
The Honourable Minister of Important Discussions,Next week will be interesting.  We'll see if it is essential to completely lack ethics and integrity to be a member? https://t.co/4KapExXaQD,"Ottawa, Ontario",Sat Mar 30 15:00:56 +0000 2019
Chris Hofley,"Saturday morning with coffee, @TSNSteve and @Junglejerome. Not sure that's healthy. https://t.co/OwhWzJ5UGX","Ottawa, Ontario",Sat Mar 30 15:01:06 +0000 2019
Leonard Courchene,@David_Nickarz @LundLynne Cool - protect the Island lifestyle and natural resources !,"Ottawa, Ontario",Sat Mar 30 15:01:19 +0000 2019
Brandon Bond,@TMZ Groundbreaking...,"New York, USA",Sat Mar 30 15:01:28 +0000 2019
Geoff Bickerton,"Brazilian President Bolsonaro has nothing but praise for @JustinTrudeau , Chrystia Freeland, and Canada's pro-US fo? https://t.co/CaRuSoBXig","Val-des-Monts, Qu?bec",Sat Mar 30 15:01:29 +0000 2019
TMJ -Albany Sales,"Have you ever had a role like ""Entry Level Sales - Residential Sales Trainee""? What did you like most about that job? #Sales #Albany, NY","New York, USA",Sat Mar 30 15:01:32 +0000 2019
TMJ-OTT Manuf Jobs,"Interested in a job in #Ottawa, ON? This could be a great fit. Click the link in our bio to apply: Summer Student M? https://t.co/CBNIrr1EvU","Ottawa, Ontario",Sat Mar 30 15:01:38 +0000 2019
Joe Iconis,Many times over the course of 2019 when something potentially-awful has happened and when emotions and tensions and? https://t.co/kuWBfPJZeH,"New York, USA",Sat Mar 30 15:01:45 +0000 2019
Paul Pants,@TomSteyer The Trump con job at its finest. @TomSteyer @thedailybeast @RepAdamSchiff,"New York, USA",Sat Mar 30 15:01:50 +0000 2019
Joe Iconis,And every single time she actually did.,"New York, USA",Sat Mar 30 15:01:55 +0000 2019
ShefaniShines,Right where it belongs!!! ???????????? #goblakego,"New York, USA",Sat Mar 30 15:01:57 +0000 2019
Brenda Lee,@MelissaFunGurl @StaryStaryNlght @GDThor1 @impinkestgirl @TammieCroft @Jessie092859463 @unbrokeMs1 @BlueTsuni? https://t.co/s82ciJwnkE,"New York, USA",Sat Mar 30 15:02:00 +0000 2019
John Robert,What difference would make. You are just going to lie about what's in it. You must be the only one that doesn't rea? https://t.co/eUw0qh62mu,"New York, USA",Sat Mar 30 15:02:10 +0000 2019
OttawaSpecialEvents,"Last night was the kick-off of the WORLD FAMOUS, @GlowFair produced by the @DowntownBank BIA.  What an amazing nigh? https://t.co/dsjojoDBMN","Ottawa, Ontario",Sat Mar 30 15:02:23 +0000 2019
Evan Solomon,"Hey Susan, what part of the story about SNC?a story where 2 respected ministers, the PM?s Principal Sec, and the Cl? https://t.co/lHcMAmfA4L","Ottawa, Ontario",Sat Mar 30 15:02:39 +0000 2019
Paca Whisperer aka Jayme,Help save this sweetheart by pledging $ to keep him from being euthanized today. I'd do it but I have negative fund? https://t.co/vcMxdPifmz,"New York, USA",Sat Mar 30 15:02:50 +0000 2019
Diane & Jen,"Saturday Open House!! Join us at 2148 Saturn Cresent today, March 30th from 2-4pm to view this fantastic family hom? https://t.co/aAP1HtNt9x","Ottawa, Ontario",Sat Mar 30 15:02:57 +0000 2019
Gymnastics Canada,Safe travels to Japan for the World Cup next weekend @EllieBlack_ ! And to the rest of our team traveling to Japan? https://t.co/3263d8VnWm,"La P?che, Qu?bec",Sat Mar 30 15:02:57 +0000 2019
brett,??????,"New York, USA",Sat Mar 30 15:03:45 +0000 2019
A B E L  M A X W E L L ??,"Toujours un plaisir d??changer avec Mr @RejeanSirois66, directeur de l??ducation du @ecolecatholique lors de la com? https://t.co/yedXIgKBBL",Ecole De La Salle,Sat Mar 30 15:03:45 +0000 2019
Anthony Marcotte,@NicolasJoyalThr Oui AHL Tv est un service payant. Il existe toutes sortes de forfaits disponibles.,"New York, USA",Sat Mar 30 15:04:20 +0000 2019
Brenda Lee,@MelissaFunGurl @impinkestgirl @BlueTsuni @BJSquirrel @zazzybritches @firefly909 @unbrokeMs1 @GangstaMimi? https://t.co/YFEgeQUmbi,"New York, USA",Sat Mar 30 15:04:21 +0000 2019
zach lamarsh,I'm at Bob Johnson Gm in NY https://t.co/kD0i2TbmNo,"New York, USA",Sat Mar 30 15:04:28 +0000 2019
G-net The Playmaker,DOOMFIST IS HERE!!! Well casual Doomfist anyway. #doomfist #overwatch #doomfistcosplay #hvgamercon2019 @ Albany Cap? https://t.co/Gbzwq3RccV,"New York, USA",Sat Mar 30 15:04:38 +0000 2019
kavvysaurus,@amymyoung @OttawaPete I don?t think you?ll find me arguing with that offer!,"Ottawa, Ontario",Sat Mar 30 15:04:43 +0000 2019
Evan Solomon,I think @Puglaas is fairly begging the committee to ask questions about what she alleges is ?political interference? https://t.co/YWpotqpj7Z,"Ottawa, Ontario",Sat Mar 30 15:04:49 +0000 2019
???? Cub Michaels,@goodbyehan This is real? It's March 30 not April 1st,"Ottawa, Ontario",Sat Mar 30 15:05:03 +0000 2019
Matthew Taylor,@AccidentalP This can't be real? the timeshares must have a 37 year waiting list.,Canada,Sat Mar 30 15:05:18 +0000 2019
Moquin ?,"Ice in his veins, first win of the season can't wait for the other 160.","New York, USA",Sat Mar 30 15:05:21 +0000 2019
NYFarmer,@Iddybud Making a list here of twitter friend choices,"New York, USA",Sat Mar 30 15:05:25 +0000 2019
The Passion Of The Chris (The White Chris Paul),"if you sell just one of these tree stumps every day, you'd earn more than an amputee on disability...how messed up? https://t.co/vW270PTrVf","Ottawa, Ontario",Sat Mar 30 15:05:29 +0000 2019
Gabriela Capurro,"Coming out of the pool with my toddler after swm lessons ran into a fully dressed, fully dry collaborator. There sh? https://t.co/hUK4zebQDY","Ottawa, Ontario",Sat Mar 30 15:05:41 +0000 2019
Mireille Eagan,"Exploring ""Carbon + Light"" at @OttawaArtG https://t.co/DY817KAKZo",Ottawa Art Gallery,Sat Mar 30 15:05:46 +0000 2019
TMJ-MON Retail Jobs,"See our latest #Gatineau, QC #Retail job opportunity and click the link in our bio to apply: Associ? de magasin, Te? https://t.co/6vGln725nt","Gatineau, Qu?bec",Sat Mar 30 15:05:48 +0000 2019
Whitney Fleras OCT,Grocery Store Letter Dot It! ?? I love this game from the Food and Nutrition package by Pocket of Preschool. Altered? https://t.co/qFKBhlc7ze,"Ottawa, Ontario",Sat Mar 30 15:05:48 +0000 2019
ACMilanSwiss,"- @ilgiornale: #Gattuso - #Leonardo, there is a lack of harmony and disagreement about the team market, the policy? https://t.co/mFo8Bsw2hb","Ottawa, Ontario",Sat Mar 30 15:05:50 +0000 2019
Leonard Courchene,"@SenSincmurr Privilege causes such irrational thinking and values, poverty on the other hand results in equality !","Ottawa, Ontario",Sat Mar 30 15:05:55 +0000 2019
Daniel J Mallon,@annenbcnews @ndwbb I think I?ll just wear something green!,"New York, USA",Sat Mar 30 15:06:03 +0000 2019
Giana Gleeson Ives,"?? CONGRATULATIONS!! ??

Get ready @UConn - this girl is?? 

So proud of you @jayulia_!!
Can?t wait to see how you wil? https://t.co/wDkIU4zlcu","New York, USA",Sat Mar 30 15:06:08 +0000 2019
KiSS 105.3 Ottawa,"Who says exercise is boring? Glow it up and #CrushItForCancer !

We are reaching the half point of the day, and the? https://t.co/kKkXkBvHNg",Infinity Convention Centre,Sat Mar 30 15:06:13 +0000 2019
SICKMADE ????,25 cm de neige ce weekend ? mdr et le printemps dans tout ?a ??,"Ottawa, Ontario",Sat Mar 30 15:06:19 +0000 2019
"Rochester, NY Jobs",Kelly Services is looking for teammates like you. See our latest Manufacturing/ Production/ Operations job openings? https://t.co/ovTIuPOKWP,"New York, USA",Sat Mar 30 15:06:21 +0000 2019
Karen Kiechle,Good classroom management also includes having high expectations ... help students value learning and own it. Ss re? https://t.co/MGgwvvorO3,"New York, USA",Sat Mar 30 15:06:23 +0000 2019
Paca Whisperer aka Jayme,@beachcrazy70 @JamieLeeHill2 https://t.co/uwhfggYHCU,"New York, USA",Sat Mar 30 15:06:34 +0000 2019
King Lino,@TTfue Literally only ever have used the tfue code,"New York, USA",Sat Mar 30 15:06:34 +0000 2019
Ryan Gorman,I MUST HAVE ONE,"New York, USA",Sat Mar 30 15:06:35 +0000 2019
Kerri Berri??,Got a text from my boss that said we're over payroll and if I would be ok with taking today off and using a vacation day. Guess what I said?,"New York, USA",Sat Mar 30 15:06:39 +0000 2019
Ryan Gorman,@ComfortablySmug Some of your best work Smug,"New York, USA",Sat Mar 30 15:06:54 +0000 2019
Evan Solomon,"Kurt, I thinks it is a very fair point to ask JWR about the ethics of recording the conversation and what that says? https://t.co/VpO6MdUd7d","Ottawa, Ontario",Sat Mar 30 15:06:54 +0000 2019
NYFarmer,"@UPTOWNGIRL2008 @RangerSewer If you are in NY, even buying fresh milk from our region helps . It says plant code 36? https://t.co/mpKoNnyb4E","New York, USA",Sat Mar 30 15:06:58 +0000 2019
unibram,@MihirkJha I love the reaction of the kid at the begining of the video....btw what is in his shirt pocket ? Looks like a pack of smoke !!!,Canada,Sat Mar 30 15:07:14 +0000 2019
self depreciating omar,Id kick it,"Ottawa, Ontario",Sat Mar 30 15:07:18 +0000 2019
james barnes,@CommunityPiss @CommunityPiss thtz so hot,"New York, USA",Sat Mar 30 15:07:22 +0000 2019
Campology,POP TARTS... a thru hikers staple... found given out at a conference this week. Even when working I?m thinking abou? https://t.co/737KhfusDP,"Ottawa, Ontario",Sat Mar 30 15:07:24 +0000 2019
Heather MacDonald-Wall,@runottawa @bayracerun I see some familiar faces from @RRSlater016 on that bus!  #winterwarriors #atb30k #brokenanklebutnotbrokenspirit,"Ottawa, Ontario",Sat Mar 30 15:07:26 +0000 2019
.,LMFAOOOOOOO,"New York, USA",Sat Mar 30 15:07:31 +0000 2019
David,@RobertFife Yup she controlled the script because she new it was recorded! #cdnpoli,"Ottawa, Ontario",Sat Mar 30 15:07:43 +0000 2019
Brian Wilkins,@FineWhiner,"New York, USA",Sat Mar 30 15:07:51 +0000 2019
David,"@BillOReilly Those who are anti Trumpers have blinders on sadly my  kids have more common sense 
Even if you are ag? https://t.co/GfnlkYdrnz","New York, USA",Sat Mar 30 15:07:52 +0000 2019
Lianne Mandelbaum,@bwgolden @SouthwestAir @Doctor_Thom wow that was fast will upload to the testimonials asap,"New York, USA",Sat Mar 30 15:07:53 +0000 2019
Jeff - FAT BOY BEAST MODE,@nobese_gobeast Hamburger hands are badges of honor. ??,"Ottawa, Ontario",Sat Mar 30 15:07:56 +0000 2019
Paca Whisperer aka Jayme,@TimDownie1 ??????,"New York, USA",Sat Mar 30 15:07:59 +0000 2019
.,im still lit son ion wanna drink no more ??,"New York, USA",Sat Mar 30 15:08:02 +0000 2019
Steven Woodhead ??,"It's almost April, guys. Come on. #ottawa https://t.co/F7zv2VxeqT","Ottawa, Ontario",Sat Mar 30 15:08:07 +0000 2019
serena moreverano??,People would rather flex about their abuse than to call the police.....,"New York, USA",Sat Mar 30 15:08:23 +0000 2019
WX Ottawa,Sat 11:00: Light Snow; Temp -1.3 C; Windchill -8; Wind NE 28 km/h; Humidity 93%; Press 101.3 kPa / falling. https://t.co/z0RTIIeTAB,"Ottawa, Ontario",Sat Mar 30 15:08:32 +0000 2019
Brenda Lee,@impinkestgirl @MelissaFunGurl @BlueTsuni @BJSquirrel @zazzybritches @firefly909 @unbrokeMs1 @GangstaMimi? https://t.co/YHZ7RjUsqV,"New York, USA",Sat Mar 30 15:08:32 +0000 2019
Tommy Sewall,I?m guessing that lady is in Heaven with Jesus now. I?m also guessing she was met with a surprise when she saw how? https://t.co/NImRBrmDk1,"New York, USA",Sat Mar 30 15:08:34 +0000 2019
Ms Julia Epiphany,@b_findom @kinkyflims @Melina_k_dash @MarascalcoBella @RedDollyDevil @shellytgirl @KayCuntry @CurvaceousBeau1? https://t.co/TViIuKlFPB,Canada,Sat Mar 30 15:08:38 +0000 2019
Daniel J Mallon,@ndwbb I follow the women?s teams with as much enthusiasm as the guys!  Go Irish!  #back2back,"New York, USA",Sat Mar 30 15:08:51 +0000 2019
King Lino,Everyone go follow my boy hes new to twitter @HeathPhillips18 https://t.co/dKaySwedo6,"New York, USA",Sat Mar 30 15:08:59 +0000 2019
Ed Catinus Rhb,"@CFSnowbirds @CF18Demo @AFThunderbirds 

Try this in a show!!!","Ottawa, Ontario",Sat Mar 30 15:09:12 +0000 2019
Katrinna Blue  GTA april 18-23rd,The vegetarian burger I made last night mmm lots of zucchini and mushrooms! https://t.co/YsgdoX8caw,"Gatineau, Qu?bec",Sat Mar 30 15:09:13 +0000 2019
.,all that shit i said at 6am still a mood tho https://t.co/1qyL11yikx,"New York, USA",Sat Mar 30 15:09:16 +0000 2019
Karen Kiechle,There are so many valuable skills learned and practiced when Ss are given time to play #kidsdeserveit? https://t.co/mHF7OZjpmO,"New York, USA",Sat Mar 30 15:09:19 +0000 2019
?????CriTTerMeTimbers?????,@ThreezkyMusic Yes!!!! ?????,"New York, USA",Sat Mar 30 15:09:20 +0000 2019
Katie Hanson,Every community needs someone as kind and giving as Marjorie. Happy ??!,"Ottawa, Ontario",Sat Mar 30 15:09:23 +0000 2019
RakoskeSmallEngineRepairLLC,@low_nascar @CancerAdrenal @rudyglove27 @midmolawn @medicairsystems Congratulations Rudy!,"New York, USA",Sat Mar 30 15:09:32 +0000 2019
?????CriTTerMeTimbers?????,@2chzcakes ?????,"New York, USA",Sat Mar 30 15:09:33 +0000 2019
Myriam Ducos ??,The #WizardofOz with #LiveOrchestra ??????????????????? #Ottawa #NAC #CNA ? National Arts Centre / Centre national des Arts https://t.co/KyD0Lc6410,"Ottawa, Ontario",Sat Mar 30 15:09:36 +0000 2019
King Lino,Come watch me on #Twitch for a few hours before work! Our Lord Lino Xbox One X Come Watch!!!,"New York, USA",Sat Mar 30 15:09:40 +0000 2019
The Honourable Minister of Important Discussions,"Meetings of Trudeau, Butts, Telford, and Wernick must have been a medley of arrogance.  #Wernick #LavScam #Trudeau","Ottawa, Ontario",Sat Mar 30 15:09:45 +0000 2019
TMJ-NYA Advert Jobs,"Want to work at Kelly Services? We're hiring in Albany, NY! Click for details: https://t.co/pTuB2P6Q2u #KellyJobs #KellyServices","New York, USA",Sat Mar 30 15:10:01 +0000 2019
?????CriTTerMeTimbers?????,"@britishblane @Crockett119 Awesome song so it's a must
have for the mix tape!!!!","New York, USA",Sat Mar 30 15:10:06 +0000 2019
Lianne Mandelbaum,@GoAllergy @DrJenGunter maybe your expertise here?,"New York, USA",Sat Mar 30 15:10:09 +0000 2019
Katrinna Blue  GTA april 18-23rd,Cookbooks! Ever want to gift me? I love cooking (peschtarian - I don't eat meat except fish) ?? https://t.co/IroDhn57go,"Gatineau, Qu?bec",Sat Mar 30 15:10:11 +0000 2019
Brenda Lee,@MelissaFunGurl @BlueTsuni @impinkestgirl @BJSquirrel @zazzybritches @firefly909 @unbrokeMs1 @GangstaMimi? https://t.co/78kOTNGubZ,"New York, USA",Sat Mar 30 15:10:14 +0000 2019
Slater Running Room,"We see you @hannahkgm, Laura, Erin, Ian Hunter, Carol-Anne. Have fun!","Ottawa, Ontario",Sat Mar 30 15:10:20 +0000 2019
Shawn Simpson,@TSNJR @cyleeder @TSNHammer My picks are in. Pints for sure!!!,"Ottawa, Ontario",Sat Mar 30 15:10:22 +0000 2019
?????CriTTerMeTimbers?????,@JCreasy2222 Yay!!!! Eddie Money!!! https://t.co/MxUdk0hpYV,"New York, USA",Sat Mar 30 15:10:37 +0000 2019
?????CriTTerMeTimbers?????,@xItsAnarchyx ???? https://t.co/UK84Q4V91D,"New York, USA",Sat Mar 30 15:11:03 +0000 2019
Leonard Courchene,"@MattIng_89 @NahanniFontaine Matriarchal leadership would result in respect of families, women, girls, elderly, boy? https://t.co/ryXKu9bSjP","Ottawa, Ontario",Sat Mar 30 15:11:05 +0000 2019
ACMilanSwiss,"@Libero_official: Interest between Milan and Inter for Italian coach Antonio #Conte, Milan will move if Gattuso get? https://t.co/7GOaglxch8","Ottawa, Ontario",Sat Mar 30 15:11:12 +0000 2019
.,"yeah, ight.","New York, USA",Sat Mar 30 15:11:22 +0000 2019
Shokes,@CBCTheNational @RosieBarton @althiaraj @acoyne @ChantalHbert As a person of colour it's so distressing to hear? https://t.co/NVSUZNbNTy,"Gatineau, Qu?bec",Sat Mar 30 15:11:26 +0000 2019
Steve Bailey,#EddieTheGreat,"Gatineau, Qu?bec",Sat Mar 30 15:11:29 +0000 2019
Paca Whisperer aka Jayme,@CUnderwoodUK ??,"New York, USA",Sat Mar 30 15:11:37 +0000 2019
Line pilon,#GoHabsGo ???? I?m currently playing the 7th Player on https://t.co/CkeJEUZRGA. Come and join me! https://t.co/Wjfv9iaNV1,"Gatineau, Qu?bec",Sat Mar 30 15:11:38 +0000 2019
STUDIO SIXTY SIX,"Get your parkers on and get out and enjoy this lovely spring day ??????

#intheglebe #myottawa #ottawasaturdays @ Stud? https://t.co/pILNuWUK1D","Ottawa, Ontario",Sat Mar 30 15:11:46 +0000 2019
Donald Martell,@benshapiro @AOC You wish little man,"New York, USA",Sat Mar 30 15:11:47 +0000 2019
TMJ-OTT Engin. Jobs,"If jobs with titles like ""KANDY Software Developer"" sound appealing to you, follow us to hear about these types of? https://t.co/zG9q9fSJpi","Ottawa, Ontario",Sat Mar 30 15:11:59 +0000 2019
Andrew Riddell ????,"@MickJagger You May not be able to Start us up right now, but when you do, you?ll finish with Satisfaction. Get well soon.","Ottawa, Ontario",Sat Mar 30 15:12:01 +0000 2019
Tom Milroy,"@4everNeverTrump ?I love the poorly educated.""","Ottawa, Ontario",Sat Mar 30 15:12:04 +0000 2019
?????CriTTerMeTimbers?????,@MokuestStudios Yes!!! Great song!!! ????????,"New York, USA",Sat Mar 30 15:12:05 +0000 2019
Mary,"@churchAlmighty Amen! Thank God !
??????","New York, USA",Sat Mar 30 15:12:21 +0000 2019
Andrew Riddell ????,@MickJagger You rock the world,"Russell, Ontario",Sat Mar 30 15:12:25 +0000 2019
Brendan Lee (???????),"Yuma ""Yumachi"" Takahashi https://t.co/xlRypcfoVE","New York, USA",Sat Mar 30 15:12:26 +0000 2019
TMJ-NYS Nursing Jobs,"Don't be shy. Score a job like ""Travel Labor and Delivery Registered Nurse - RN"" at Supplemental Health Care by ask? https://t.co/PGddcMx9SD","New York, USA",Sat Mar 30 15:12:40 +0000 2019
Karen M,?? https://t.co/KHZHOmFQBq,"Clarence-Rockland, Ontario",Sat Mar 30 15:12:42 +0000 2019
Brenda Lee,@BJSquirrel @impinkestgirl @zazzybritches @firefly909 @unbrokeMs1 @GangstaMimi @BonJS0370 @Cha51brolll19 @GDThor1? https://t.co/FKCzUTZ1FL,"New York, USA",Sat Mar 30 15:12:43 +0000 2019
.,??????,"New York, USA",Sat Mar 30 15:12:49 +0000 2019
Chris Westland,"On this day I saw:
Life is Beautiful (1999) @ Rochester, New York https://t.co/xgFo7vlTwu","New York, USA",Sat Mar 30 15:13:05 +0000 2019
?????CriTTerMeTimbers?????,@marthasouglas Oh yes!!! Such a good song!!! https://t.co/QYZgQO2qm0,"New York, USA",Sat Mar 30 15:13:26 +0000 2019
Gino Legal Migrant,"@poetWOAgun What will those that want all the guns taken away and suceed do,
when Socialism takes over &amp; the social? https://t.co/Ehu0HIXOkV","New York, USA",Sat Mar 30 15:13:34 +0000 2019
